1652828005,-0.4411738388749843/-0.1881834164178291,-0.2728991402514964/12.54076935586468,4.472892820630761/10.314394164971667,8.735998708417299/13.466280869440945
1652828012,9.23159549230164/0.4499825186617177,1.4480520385891396/6.770215706976906,1.542343790594714/1.7374913997131456,4.533426438584627/9.297746095395636
1652828020,2.1967617114287634/2.9001155673093004,0.5486021299423385/-0.2358394009390654,1.542343790594714/1.7374913997131456,4.533426438584627/9.297746095395636
1652828027,0.7099997600738872/3.4648145953118643,9.282958226982231/-0.4998018288937538,6.464874864503031/10.290113865369053,4.533426438584627/9.297746095395636
1652828035,0.7099997600738872/3.4648145953118643,7.675688211449398/-0.5149600018794622,6.464874864503031/10.290113865369053,7.245887471179458/6.797893857736243
1652828042,0.7099997600738872/3.4648145953118643,8.286418443458672/5.3741086444948065,6.464874864503031/10.290113865369053,14.496750999050732/8.53538334564778
1652828050,0.7099997600738872/3.4648145953118643,9.279425886135044/9.258658145540158,6.464874864503031/10.290113865369053,13.7562543823895/13.487613990095806
1652828057,9.248332208586628/7.272860237878071,5.530069804234785/8.695170886161378,6.464874864503031/10.290113865369053,5.810113120152721/14.4532391823466
1652828065,13.457099883523945/1.734422995731105,5.530069804234785/8.695170886161378,2.877811525805555/14.121600357165843,5.810113120152721/14.4532391823466
1652828073,13.457099883523945/1.734422995731105,15.178732775594227/8.50011495194815,2.877811525805555/14.121600357165843,5.810113120152721/14.4532391823466
1652828080,12.824279823962044/1.5794514392673071,15.222803622827513/8.50011495194815,2.877811525805555/14.121600357165843,5.810113120152721/14.4532391823466
1652828088,4.716260385997558/1.5003015828579191,15.222803622827513/8.50011495194815,2.877811525805555/14.121600357165843,5.810113120152721/14.4532391823466
1652828095,4.716260385997558/1.5003015828579191,14.67119311609062/7.496143268780736,2.877811525805555/14.121600357165843,-0.30564853971236516/9.53113672866282
1652828103,-0.2584508263424733/2.457141762045499,13.541687844160577/3.734620271362701,2.877811525805555/14.121600357165843,-0.30564853971236516/9.53113672866282
1652828110,-0.4918704272941542/-0.2112557069658494,13.541687844160577/3.734620271362701,4.652942188786028/7.578375526986294,3.1812279733774744/5.81895556759435
1652828118,-0.4918704272941542/-0.2112557069658494,7.765251448068113/5.265359192709694,5.2370006064633685/6.8188299772543655,3.1812279733774744/5.81895556759435
1652828125,1.2162727874665737/1.2224016781343963,8.10642533948328/5.838578745498212,11.331410951312819/7.500157006370273,3.1812279733774744/5.81895556759435
1652828133,9.22218811169577/8.251869851670076,-0.26437781489292433/0.5418104906651222,12.163922701113108/7.500098283665459,1.5394862935231117/0.7265975675441525
1652828140,5.622697679227052/12.376815492380874,0.3737798072822045/0.5487431242629781,12.163922701113108/7.500098283665459,1.5394862935231117/0.7265975675441525
1652828148,0.5032739882804067/12.047804024340905,2.269770811908984/1.4575908351045932,14.318214859526108/7.499998455067274,4.1930284825869535/4.188261117283242
1652828155,0.5002850072040985/7.707592931024454,2.269770811908984/1.4575908351045932,5.817495497072343/6.760009068381972,4.452005847025987/5.247955038890666
1652828163,4.666064824573704/7.819570926658569,2.269770811908984/1.4575908351045932,8.003889968875171/6.214522639004379,4.144738435193574/4.926930809481994
1652828171,0.7826051347587664/3.5662734858222205,2.269770811908984/1.4575908351045932,14.31849097664201/8.471923185481959,4.4549958195797785/3.7478301413945294
1652828178,7.758077612703282/1.6225504660397352,5.494291952667396/8.20660789042121,7.247483311649432/6.509066530655954,12.244820849636483/4.453547142598098
1652828186,8.17791355598909/1.5507881795395142,5.494291952667396/8.20660789042121,4.828548341586156/5.5527979775817595,12.244820849636483/4.453547142598098
1652828193,1.845428401722538/1.497744925306809,5.494291952667396/8.20660789042121,4.828548341586156/5.5527979775817595,7.511266409550103/7.502676033401205
1652828201,8.497907787001449/4.657915957514355,7.067514305067192/11.995585346890728,4.828548341586156/5.5527979775817595,1.1489240129623113/15.851102152011883
1652828208,6.877401525027462/9.059601452446058,9.99266225332309/5.075393072226256,4.828548341586156/5.5527979775817595,0.7535710773624373/16.246455089042335
1652828216,6.777685778249079/9.177342855965934,10.468987632908323/3.6934303667990234,10.746297436167993/6.475177643503783,3.4675419355420445/8.699104849171883
1652828223,4.540773720853206/1.7316073472604319,8.55773734835958/6.238045228785948,12.588273796384271/4.102162011601365,3.4675419355420445/8.699104849171883
1652828231,6.265297402608278/7.239449143581977,4.51989222320401/11.68100558696222,11.5363800696108/-0.20711679257518212,3.4675419355420445/8.699104849171883
1652828238,6.265297402608278/7.239449143581977,3.5459450410757256/14.249956303791464,11.5363800696108/-0.20711679257518212,3.4675419355420445/8.699104849171883
1652828246,4.734753375667866/9.244879015896625,3.5459450410757256/14.249956303791464,7.6881250311435/3.597753389009249,9.298693866968051/3.536726502936772
1652828254,-0.4772292342671205/16.33229771891149,3.5459450410757256/14.249956303791464,7.59106472749113/6.4153326866800695,9.49546124845449/7.292133716408731
1652828261,-0.4772292342671205/16.33229771891149,7.975448433330683/10.024463051301916,16.282834637645124/2.5370202361329834,9.49546124845449/7.292133716408731
1652828269,-0.4772292342671205/16.33229771891149,2.6955504643896973/7.531516223222917,14.542721101788231/11.261365867972792,3.5498653702555316/14.257114018614056
1652828276,-0.4772292342671205/16.33229771891149,2.501602483128039/1.7497483919229402,14.542721101788231/11.261365867972792,3.5498653702555316/14.260605452631385
1652828284,-0.4772292342671205/16.33229771891149,2.501602483128039/1.7497483919229402,13.264601305426822/12.32275223826196,5.958073456259001/9.063092347504076
1652828291,-0.4772292342671205/16.33229771891149,2.501602483128039/1.7497483919229402,5.738212878981756/14.457465514275532,11.249679582506985/8.260923315950384
1652828299,3.4685795857104225/6.695071838250132,2.501602483128039/1.7497483919229402,5.738212878981756/14.457465514275532,11.249679582506985/8.260923315950384
1652828306,3.4685795857104225/6.695071838250132,2.501602483128039/1.7497483919229402,3.790278133764275/16.492468357311783,13.058768620934131/6.914963443185915
1652828314,3.724560367048423/6.398434004855716,2.501602483128039/1.7497483919229402,3.790278133764275/16.492468357311783,16.233552247405953/3.7662156349661924
1652828321,5.818471581583828/4.495927069693337,8.454273268562787/11.249111127278436,4.510956926885967/10.31323517512076,16.233552247405953/3.7662156349661924
1652828329,1.8581560452118828/0.8577271422071355,3.4627332699460567/13.277941050195036,3.5045324238550393/3.7241791510876308,8.444473357042398/8.48867556441069
1652828336,-0.2575861297024419/-0.44905441902507004,2.539432095293961/5.727821050543985,0.5546854031069302/8.226408787449635,6.800952252963498/9.245537607291261
1652828344,-0.2575861297024419/-0.44905441902507004,2.539432095293961/5.727821050543985,0.5546854031069302/8.226408787449635,5.554020993675863/0.8344693706503534
1652828352,-0.2575861297024419/-0.44905441902507004,2.539432095293961/5.727821050543985,0.5546854031069302/8.226408787449635,0.7426785759065524/2.4562342176024297
1652828359,4.067837114027502/4.067800374245078,-0.2823356820158267/6.465758301109042,0.5546854031069302/8.226408787449635,0.4729064946296262/4.282989268123531
1652828367,10.331008050599772/4.528088544827623,2.7952997015274264/9.7944925903642,0.5546854031069302/8.226408787449635,5.7945376333597665/8.48322044212829
1652828374,5.7138276083655954/0.5088546094576123,9.026450503826709/9.973399259346424,0.5546854031069302/8.226408787449635,8.496627917067656/5.677113093260722
1652828382,2.7395526481836754/-0.4572289324481176,7.836906457243117/5.5143915981666645,5.46953579497972/-0.30886347950903625,-0.25518309827907615/5.500324333658302
1652828389,2.7395526481836754/-0.4572289324481176,7.679069034647085/5.5143915981666645,9.179845806833725/3.1800331713979624,-0.25518309827907615/5.500324333658302
1652828397,8.256838085363807/9.219640718155889,7.679069034647085/5.5143915981666645,9.179845806833725/3.1800331713979624,2.273026401581319/5.4889716667142325
1652828404,4.6784570673736905/8.738320330257455,-0.27629089014197916/5.5001985861544975,9.179845806833725/3.1800331713979624,8.48671968355734/6.5191422754501005
1652828412,-0.09333899988849692/7.206722492344458,-0.27629089014197916/5.5001985861544975,13.450223045330745/10.23608290868718,2.759552572154803/10.449732593059318
1652828419,6.53346213738368/3.313152273606258,-0.27629089014197916/5.5001985861544975,16.460960229679017/15.278584332076612,11.144494860702878/1.8555192517471872
1652828427,6.53346213738368/3.313152273606258,-0.27629089014197916/5.5001985861544975,16.460960229679017/15.278584332076612,10.267800456937266/5.732288097946961
1652828435,14.585506587700129/3.4995788262823737,-0.27629089014197916/5.5001985861544975,16.460960229679017/15.278584332076612,7.702672813656704/9.263301837858728
1652828442,16.22748972505063/3.4998019725490774,-0.27629089014197916/5.5001985861544975,16.460960229679017/15.278584332076612,1.7864984766806629/4.567795089459682
1652828450,9.542212238627126/12.267853854963471,0.25850619375989936/8.309867558636608,16.460960229679017/15.278584332076612,1.7864984766806629/4.567795089459682
1652828457,5.828922301732116/9.78261568087904,1.460577820151343/13.273612857719762,7.718902957784167/12.537545752608338,1.7864984766806629/4.567795089459682
1652828465,1.5550892490797348/4.753815871973581,1.460577820151343/13.273612857719762,7.718902957784167/12.537545752608338,1.7864984766806629/4.567795089459682
1652828472,0.7721321072337624/4.570528934105918,0.544518210882984/10.737917461452176,7.893241343982879/12.433624739552656,7.22944421366725/9.256864475326985
1652828480,1.4553539240874702/-0.25000466194942295,8.451042116052037/12.29575626326036,14.278000274542649/14.461682502560304,7.22944421366725/9.256864475326985
1652828487,4.486891198164033/5.964028868902825,9.26341113858507/12.457828264560892,12.186141123667937/13.292498900968166,5.4269119097014595/9.49003986434793
1652828495,11.289001293129047/10.464497143381148,9.49979961719717/2.7730091710972458,10.618474868428166/10.163724548290777,7.322544105158784/5.514108529656749
1652828502,11.289001293129047/10.464497143381148,9.49979961719717/2.7730091710972458,7.633352679151983/7.47151584021638,5.5606120419793115/8.232360561193529
1652828510,5.815022899091861/5.7735428236439255,6.2657202508742955/5.735023007189245,6.019588060748845/8.717150557042038,5.5606120419793115/8.232360561193529
1652828517,9.198801407667904/1.8018879135931716,2.817327282880143/9.182752164580531,10.25593034673875/12.448280295243137,4.885140673039075/9.0397161849348
1652828525,9.198801407667904/1.8018879135931716,10.490318437541816/3.6866781520580494,10.25593034673875/12.448280295243137,4.640011862187407/5.359911887320017
1652828533,9.198801407667904/1.8018879135931716,11.303682156284339/3.5320152269636047,10.25593034673875/12.448280295243137,3.5501432302867784/10.180326100317059
1652828540,9.198801407667904/1.8018879135931716,7.831281805110024/5.223625311845048,12.135876732730821/14.148407311083917,3.5501432302867784/10.180326100317059
1652828548,8.334153401109987/1.2315072557579416,4.517996462462122/10.150014766087995,7.216178409335953/9.216200250932047,2.0945418867854073/14.822444486621638
1652828555,2.730428446671965/-0.4594612024111222,9.291288336745907/11.465072773653107,4.368030013569523/8.61874762690456,2.735906619434104/12.393048595975449
1652828563,12.207558621984095/3.4636018814890344,9.291288336745907/11.465072773653107,10.312616573922185/5.529710399845332,3.4674569133610476/10.699315867000486
1652828570,13.281973747297606/3.4799645874666183,9.291288336745907/11.465072773653107,10.312616573922185/5.529710399845332,3.4674569133610476/10.699315867000486
1652828578,16.190911208814686/4.445702621918597,4.378579195379615/5.153912987738915,6.576234819017088/7.489549486169484,3.4674569133610476/10.699315867000486
1652828585,14.081270660910867/4.522038067508222,5.453686625470056/2.74660952347373,7.586658410386235/4.413261247380319,3.4674569133610476/10.699315867000486
1652828593,6.557332976133374/6.28971037512028,6.237490238883396/2.566781635405659,11.130117047350495/0.8698035070036103,3.4674569133610476/10.699315867000486
1652828600,8.234899332444554/8.486896942460874,12.205832860008314/8.205803635682031,11.130117047350495/0.8698035070036103,4.979306914336917/5.1162083981812625
1652828608,8.24501090279174/8.486896942460874,2.7296350700594587/10.45976378539636,5.818515263720315/5.224215714691001,5.45947822768278/3.7304282174082095
1652828616,6.62770797877467/10.141008782275133,1.5330040755816583/8.666345543580695,5.818515263720315/5.224215714691001,1.0151310789915442/10.902616288222632
1652828623,9.71562615736119/4.289831050860876,1.5330040755816583/8.666345543580695,5.818515263720315/5.224215714691001,9.228416015004484/9.747515250156466
1652828631,11.449396356749155/-0.18075804322099698,1.5330040755816583/8.666345543580695,10.64066908136283/8.42023429021513,6.753983310703347/9.50756093643027
1652828638,11.449396356749155/-0.18075804322099698,7.13489759126719/7.558080272967237,8.555998987792066/15.16109063289117,6.753983310703347/9.50756093643027
1652828646,11.449396356749155/-0.18075804322099698,6.753109967148475/6.7878440201332175,8.555998987792066/15.16109063289117,4.696993892366947/7.320962649845885
1652828653,11.449396356749155/-0.18075804322099698,1.9765556099281127/7.427467373115116,6.519444052659026/9.222630148876181,5.452026619372191/3.8231049982737293
1652828661,3.676311575016353/-0.4995687024977036,6.23569249611694/5.734453189397518,5.743003437666459/6.779488078464778,8.484732868167157/9.16911035043943
1652828668,3.6727371490912333/-0.4995687024977036,6.23569249611694/5.734453189397518,7.8943320354742355/13.025745736165417,8.484732868167157/9.213150821865206
1652828676,6.496234775012956/2.496203697350881,6.23569249611694/5.734453189397518,12.197670686550282/10.54134757445738,8.484732868167157/9.213150821865206
1652828683,11.463071058800555/-0.20734096957834125,1.7688711697001906/10.231367360490141,12.603920614663423/10.21646277927665,7.530633105800064/14.306393543655195
1652828691,2.8667729517304292/2.4450692474512072,1.7688711697001906/10.231367360490141,15.450725137501252/4.7622880424633856,4.223235158397301/13.610862244501183
1652828698,2.8234668699093426/2.4488705866726184,-0.4563821364112073/16.25767773461178,15.450725137501252/4.7622880424633856,-0.23512629054658873/12.549477183039222
1652828706,2.8234668699093426/2.4488705866726184,4.89741591961473/7.206708752010595,15.480470251443194/3.1719455515692108,1.4633703879623567/3.715299363801334
1652828714,2.8234668699093426/2.4488705866726184,5.256707912676092/6.779672355912435,10.806659210785767/4.193780750322806,5.188360614208364/7.188611063556255
1652828721,2.8234668699093426/2.4488705866726184,9.632700302921336/4.221855728399444,10.806659210785767/4.193780750322806,9.215282610579493/5.745990819104791
1652828729,2.8234668699093426/2.4488705866726184,15.235283751207731/2.5493152591098274,7.755937373550012/5.271391106563176,9.215282610579493/5.745990819104791
1652828736,5.166365887842835/1.4456853685680642,8.749148588991517/1.5445214694592426,7.755937373550012/5.271391106563176,12.070694446272682/12.003336445022837
1652828744,5.166365887842835/1.4456853685680642,8.749148588991517/1.5445214694592426,7.755937373550012/5.271391106563176,10.756955213440108/13.48861876663782
1652828751,12.162313494204962/8.162287606500243,8.749148588991517/1.5445214694592426,7.755937373550012/5.271391106563176,3.7386882669919146/11.542739651117014
1652828759,12.162313494204962/8.162287606500243,8.502958489312618/5.67228923387697,13.385714111465859/11.3856329796736,0.6667871121555322/8.774580457734585
1652828766,12.162313494204962/8.162287606500243,9.24440835018882/7.189875208955231,16.432013345678286/15.21285256381227,-0.265033973161394/8.548021926794233
1652828774,8.732883069787189/5.548017508923608,4.564675922673899/1.7788483117752767,16.432013345678286/15.21285256381227,-0.265033973161394/8.548021926794233
1652828781,5.572944343621073/7.167641414528751,4.564675922673899/1.7788483117752767,16.505874229946016/11.164547937654437,6.229606864407799/8.498553516845295
1652828789,5.502477103553144/11.232264632815712,4.564675922673899/1.7788483117752767,13.839905811772837/6.852816136384565,6.229606864407799/8.498553516845295
1652828797,6.620467105858413/12.284955048234673,4.480617606422015/3.803035112097657,4.513280723237756/2.686702438817203,6.496761051866429/10.494340819202526
1652828804,3.7926241760195207/12.549218016142259,6.21852569030122/9.213220246742345,5.488518599950737/2.3103706583522197,7.613313972509218/11.150300360301548
1652828812,3.7493349563137066/12.545222212428902,2.5430268105181426/2.7392940778570525,6.276693008204688/8.251118222548556,6.535714516177279/6.71202088759876
1652828819,3.5010890445104943/6.771939637272476,2.5430268105181426/2.7392940778570525,9.218181840415298/8.49233874894491,5.787619248651083/7.248198103339465
1652828827,4.00830332499398/7.002333964811884,9.014413823795877/4.075549586101525,9.458081130161816/9.649331497692787,5.500277538248554/16.25461401722167
1652828834,2.847182500313985/5.846405037913538,8.775126752365935/5.279290736498231,13.855875528328056/15.967458768789292,7.278188298119801/11.728087067700832
1652828842,6.17761957312084/9.137633359317245,8.543604510171747/6.328019324840013,15.242970246817151/16.452057750203277,5.53888780548931/12.290871317247197
1652828849,5.426982970662397/11.563611117455002,7.805224306455813/5.7744255696022275,5.758993066125811/8.732722929899,2.8645002771456802/15.133201727800554
1652828857,-0.20737107280769318/16.429786590794862,7.805224306455813/5.7744255696022275,5.758993066125811/8.732722929899,2.8645002771456802/15.133201727800554
1652828864,-0.20737107280769318/16.429786590794862,12.256834289327145/3.543846607828967,4.558152397288154/5.840356555849901,2.8645002771456802/15.133201727800554
1652828872,-0.20737107280769318/16.429786590794862,12.256834289327145/3.543846607828967,1.6996305304707562/4.53167439045391,6.182350173091152/11.81874390859212
1652828879,-0.20737107280769318/16.429786590794862,4.842383142381692/2.55622427538586,1.6996305304707562/4.53167439045391,9.94258782262699/8.063638728433922
1652828887,-0.20737107280769318/16.429786590794862,4.842383142381692/2.55622427538586,10.972633243340567/12.962287659747801,5.7416071788765635/10.455109655718886
1652828895,9.250394200404937/15.545039168515547,4.517764083997918/0.7143105333424868,3.5543304299150122/4.751814541082088,8.544779560616405/7.728290561362618
1652828902,9.519111543228345/15.538346262069847,2.527963680469952/2.7640728433856103,3.5543304299150122/4.751814541082088,9.219607577900149/7.565292087494125
1652828910,8.771850766977792/10.771940000990693,0.5430844045289689/11.260008739555616,3.5543304299150122/4.751814541082088,9.219607577900149/7.565292087494125
1652828917,6.75301761630554/9.554874626850713,0.5430844045289689/11.260008739555616,3.5543304299150122/4.751814541082088,4.54904844246596/0.7554996924419339
1652828925,7.269546236657945/8.787428394455839,0.5430844045289689/11.260008739555616,13.225604647238868/12.445082536258528,4.54904844246596/0.7554996924419339
1652828932,8.235493317245009/6.801504566121171,2.255418531806157/11.45755129949601,13.225604647238868/12.445082536258528,6.245314683565709/5.197067903885037
1652828940,0.7442750185121327/6.500496666704113,4.4701029283205/14.323611171150617,3.8181740391928543/15.450390430235245,6.493649239109857/8.521494772047966
1652828947,0.7442750185121327/6.500496666704113,4.4701029283205/14.323611171150617,3.8181740391928543/15.450390430235245,9.527725268301765/4.769141231792613
1652828955,5.246057247237379/9.452358774752863,5.769306154670801/13.218986770302418,6.40219714001438/9.04539672984846,10.98452457318092/2.4190454080512738
1652828962,8.093306353498516/12.09589014060316,-0.017261902728904488/7.5755519902629675,2.7866047939541545/0.7868596283919582,7.746579825246329/3.4551359655315874
1652828970,13.277027903191101/13.461396856491262,-0.30575915784501717/7.530947264509265,2.7866047939541545/0.7868596283919582,7.746579825246329/3.4551359655315874
1652828978,8.768923412211901/7.808361461034286,-0.30575915784501717/7.530947264509265,2.7866047939541545/0.7868596283919582,6.433187845507973/4.527810167860046
1652828985,8.768923412211901/7.808361461034286,3.4615503486014916/7.496704011087543,7.469149253997898/10.306992405930075,-0.2839531702185809/2.536839401016218
1652828993,8.768923412211901/7.808361461034286,9.262344333685377/8.283351791907553,7.469149253997898/10.306992405930075,-0.2839531702185809/2.536839401016218
1652829000,-0.23822875985140035/14.450130519533985,10.462860666249696/12.281855401834864,7.469149253997898/10.306992405930075,-0.2839531702185809/2.536839401016218
1652829008,-0.4836685395509288/12.726523291129613,10.462860666249696/12.281855401834864,7.469149253997898/10.306992405930075,1.4369539606598778/8.11958023105353
1652829015,-0.4836685395509288/12.726523291129613,10.462860666249696/12.281855401834864,9.224009102328807/9.7251779544259,3.254747634092496/12.446365919134518
1652829023,2.447394873397723/7.767168607534632,8.588041915405086/10.42285548473526,3.7396622280104452/7.542962648092777,3.254747634092496/12.446365919134518
1652829030,2.4640557448343765/1.7126251413631284,11.44628870449165/1.8314970179017802,11.170824357517574/4.552898294984166,7.53093527905304/11.525487425507297
1652829038,5.284618139491294/2.466012448741918,11.44628870449165/1.8314970179017802,5.98818024752768/6.420978659345171,10.85663648921485/9.904547886101204
1652829046,5.498464701524689/8.24478282279592,11.44628870449165/1.8314970179017802,1.6893255130612488/7.470094012139189,8.581625829445954/6.775761011236116
1652829053,5.498464701524689/8.24478282279592,11.44628870449165/1.8314970179017802,3.2980953673337012/7.510292536075372,10.116928801958124/5.497717967223311
1652829061,5.498464701524689/8.24478282279592,11.44628870449165/1.8314970179017802,8.187475124721118/6.7580874788056855,15.255242930633301/4.5436866572623655
1652829068,3.7011940938281755/9.454606076151407,11.44628870449165/1.8314970179017802,8.187475124721118/6.7580874788056855,13.71740136432959/3.51156222021781
1652829076,3.7011940938281755/9.454606076151407,11.44628870449165/1.8314970179017802,4.6970889901553505/10.303644146195772,11.512724567802081/0.6671957878273191
1652829083,3.7011940938281755/9.454606076151407,14.773239271484357/3.114836729097311,0.5417066210401345/15.283913911382825,10.585312113871908/2.9634691953470593
1652829091,5.490333626151604/2.3633621100904985,7.773512179842186/8.445442709921993,0.5417066210401345/15.283913911382825,9.746371531731256/6.21439607581224
1652829098,6.47184473978421/-0.3182028589001201,14.462155356869374/-0.28324312116249084,6.487343655432085/7.681624986880177,5.760968837780808/8.266010125871139
1652829106,2.5295881942487393/2.7612995818625645,12.71453582830054/1.2837085107474162,7.2577481056767965/5.778163020247511,1.7436557871840819/11.448710481277693
1652829113,2.500505446900386/9.259168113598204,5.720242173967904/4.462171169542952,7.2577481056767965/5.778163020247511,4.526663954330388/3.780502355617948
1652829121,5.911558967423928/10.484191460820771,8.254038291429566/1.7455976476519113,7.2577481056767965/5.778163020247511,3.4184083786017254/-0.290782807582572
1652829129,9.281585934626277/11.462632816942163,8.277622276742079/1.8558792394114718,9.256007449104857/6.291098280779714,2.7421482170302056/-0.4469516849516374
1652829136,6.744614925277634/9.551496420594155,6.771255992916906/2.4562600649241615,9.256007449104857/6.291098280779714,2.7421482170302056/-0.4469516849516374
1652829144,6.744614925277634/9.551496420594155,12.319958790118704/5.471951964513954,5.673788147646803/6.496956347846278,4.255766028119751/5.217890569397531
1652829151,12.049141696044575/5.517963833435285,12.319958790118704/5.471951964513954,5.673788147646803/6.496956347846278,9.10707207594129/8.110773217605935
1652829159,9.423905656253243/8.294927430334708,11.52686805677564/14.322280018015235,5.539177241155926/5.703635702598449,12.436276952174524/12.223629748756089
1652829166,4.723766463741026/9.461337063139425,10.822735140345657/15.12991576123191,5.539177241155926/5.703635702598449,12.436276952174524/12.223629748756089
1652829174,6.456508400769052/13.24080246079595,5.302136087986014/10.302100147683365,2.542926337650158/12.259867614214828,9.532313521375215/9.532355413434441
1652829181,6.456508400769052/13.262508208116353,3.7650282561826884/8.765050322142958,2.542926337650158/12.259867614214828,4.746115258690793/5.552309309406984
1652829189,6.456508400769052/13.262508208116353,3.7650282561826884/8.765050322142958,8.207949433852946/9.536595381826437,4.746115258690793/5.552309309406984
1652829196,6.456508400769052/13.262508208116353,10.412459801556395/9.368111469804276,8.207949433852946/9.536595381826437,4.505039029451723/9.143728886860929
1652829204,10.818158823341156/11.168079860947163,11.634880673914068/8.489126391934187,8.207949433852946/9.536595381826437,9.222850528663969/10.54663577378304
1652829211,0.7836194602527131/13.496467448760416,9.745982278282185/9.276500024660942,3.2770106452232426/11.362229836785524,9.437644944255112/9.756831660557463
1652829219,0.7836194602527131/13.496467448760416,9.745982278282185/9.276500024660942,2.724872765099235/11.461021988186532,9.437644944255112/9.756831660557463
1652829227,6.235200417507977/7.7647660557443245,7.5101282756249645/7.245785654786751,2.724872765099235/11.461021988186532,9.437644944255112/9.756831660557463
1652829234,3.5304325420746174/15.308952451555399,8.453618097739877/0.7547890916625835,5.471570091147271/5.681642710986275,13.250854138157592/15.31179266852386
1652829242,5.467141993069971/9.700576906277881,10.487188293939397/7.459895827359187,5.471570091147271/5.681642710986275,13.454362254086618/16.250820978687646
1652829249,7.279675146104516/5.580420083134007,8.567563180029907/14.212975445731,11.261372032119198/11.261337468243186,11.88703552332936/14.886888475570325
1652829257,-0.3102985434785501/3.5298691946119165,7.684246818923185/6.607850837026799,13.439676782834397/14.232368670626771,7.7008922526815695/9.734381961919574
1652829264,-0.3102985434785501/3.5298691946119165,6.541611680790908/9.270034215254434,16.47076097742837/8.695142929836077,-0.30330982836551357/4.532058177901579
1652829272,-0.3102985434785501/3.5298691946119165,6.541611680790908/9.270034215254434,16.47076097742837/8.685172719654783,-0.30330982836551357/4.532058177901579
1652829279,4.228361420829212/-0.43808287912541655,6.541611680790908/9.270034215254434,8.761503045839959/5.7327067399314044,-0.30330982836551357/4.532058177901579
1652829287,0.5861578524618694/-0.5082436128589893,3.7815204856952107/12.216406730646067,11.400936720212258/8.404102570560648,-0.30330982836551357/4.532058177901579
1652829294,2.1513492555941838/2.1499211934049214,3.7815204856952107/12.216406730646067,8.485007824971774/6.485095483132538,5.902419435789511/0.027237187797143125
1652829302,5.240409111180647/8.188188289724506,1.5967339228459423/8.040743724913312,5.553127475073666/2.748551814798921,13.22482383947488/7.224789140352186
1652829309,12.172543422964534/15.172452378688945,0.5400058646311265/3.7287882897911357,5.553127475073666/2.748551814798921,13.49915322863427/14.210610077964166
1652829317,12.172543422964534/15.172452378688945,0.5400058646311265/3.7287882897911357,1.8292717849320752/5.222409594850351,13.49915322863427/14.210610077964166
1652829325,9.573124992333884/5.436297185496415,4.452967093122879/11.244286121665455,1.8292717849320752/5.222409594850351,13.49915322863427/14.210610077964166
1652829332,10.251118292596813/4.751222547899647,0.771107942093181/8.561739061523312,1.8292717849320752/5.222409594850351,13.49915322863427/14.210610077964166
1652829340,10.251118292596813/4.751222547899647,0.771107942093181/8.561739061523312,3.840699498903291/7.35424205343633,8.73114704460994/9.731173568888925
1652829347,11.947842789257727/3.0523120917714195,0.771107942093181/8.561739061523312,6.242693785012534/8.450195642083479,4.835725226299473/6.561416310525806
1652829355,14.155643982310854/0.8443188140585889,0.771107942093181/8.561739061523312,2.537221924023015/1.7459043107238221,4.835725226299473/6.561416310525806
1652829362,14.155643982310854/0.8443188140585889,4.455572333173507/1.7445347612541644,5.707101847877766/4.706765926793684,8.000760324104533/12.00539047660184
1652829370,14.155643982310854/0.8443188140585889,4.614320354207763/3.6145176535870824,7.552391913939118/9.241964574617867,13.06177565589968/6.06516727378895
1652829377,8.741526877088715/4.45514976026167,12.376473683888548/3.413930198257768,7.552391913939118/9.241964574617867,5.695471945451857/-0.46508813018195194
1652829385,1.6065458979078437/11.393545310565868,14.291121100949113/2.534720551163913,4.529488127505999/3.686405395934491,5.695471945451857/-0.46508813018195194
1652829392,-0.217963699714821/12.434052320394999,14.291121100949113/2.534720551163913,4.529488127505999/3.686405395934491,5.695471945451857/-0.46508813018195194
1652829400,1.4475609889359764/8.766343013401174,14.291121100949113/2.534720551163913,4.529488127505999/3.686405395934491,5.695471945451857/-0.46508813018195194
1652829407,1.4475609889359764/8.766343013401174,10.552530190523328/7.253310863395875,6.440535523641415/6.23312447426847,9.271579799769825/6.245755153336821
1652829415,2.736286528286154/9.512834699623994,13.449315335103137/1.7673663439091398,6.440535523641415/6.23312447426847,13.448851321131883/1.7425297491782277
1652829423,14.3012919385398/6.751829780828795,8.56698562722093/7.219858839988628,6.1088962863449865/1.2426833046720889,16.468399539064762/9.304000670678576
1652829430,11.305162706599056/10.69486050610277,7.500641625428415/2.6928429658003594,5.545195670056387/-0.25094560245299136,16.468399539064762/9.304000670678576
1652829438,5.737071743733512/12.457880207932714,7.500641625428415/2.6928429658003594,3.6842144721634327/-0.48966223482065874,16.468399539064762/9.304000670678576
1652829445,2.529259511258492/4.690031732512791,5.11486347363936/2.5093860033360813,3.6842144721634327/-0.48966223482065874,9.53485158820149/1.6955636245724426
1652829453,2.529259511258492/4.68651000431313,5.918671206773951/4.493628938001352,3.6842144721634327/-0.48966223482065874,2.7859129248462864/8.214175772833434
1652829460,2.529259511258492/4.68651000431313,12.43986051822597/14.14723045976403,3.6842144721634327/-0.48966223482065874,-0.44054798960615926/12.234876709355111
1652829468,2.6824007126051335/4.6570848886348415,12.43986051822597/14.14723045976403,3.6842144721634327/-0.48966223482065874,-0.44054798960615926/12.234876709355111
